"Survey","nEPIVaccinations_1","nEPIVaccinations_2","nEPIVaccinations_3","nEPIVaccinations_4","nEPIVaccinations_5","nEPIVaccinations_6","nEPIVaccinations_7","nEPIVaccinations_8","nMassVaccinations_1","nMassVaccinations_2","nMassVaccinations_3","nMassVaccinations_4","nMassVaccinations_5","nMassVaccinations_6","nMassVaccinations_7","nMassVaccinations_8","Incidence"
2876,0,0,40,0,42,0,0,0,0,0,0,0,0,0,0,0,12.8498885310874
2877,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,13.0666336388407
2878,0,0,38,0,40,0,0,0,0,0,0,0,0,0,0,0,13.2528255147856
2879,0,0,42,0,36,0,0,0,0,0,0,0,0,0,0,0,13.3766836971667
2880,0,0,43,0,42,0,0,0,0,0,0,0,0,0,0,0,13.3457191515715
2881,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,14.0888682458585
2882,0,0,42,0,36,0,0,0,0,0,0,0,0,0,0,0,12.2619600557362
2883,0,0,43,0,38,0,0,0,0,0,0,0,0,0,0,0,14.3056200650255
2884,0,0,43,0,36,0,0,0,0,0,0,0,0,0,0,0,12.5092890760466
2885,0,0,39,0,41,0,0,0,0,0,0,0,0,0,0,0,13.2524151597721
2886,0,0,47,0,39,0,0,0,0,0,0,0,0,0,0,0,13.6863291531197
2887,0,0,48,0,40,0,0,0,0,0,0,0,0,0,0,0,12.7573927852609
2888,0,0,44,0,38,0,0,0,0,0,0,0,0,0,0,0,13.3457191515715
2889,0,0,41,0,40,0,0,0,0,0,0,0,0,0,0,0,13.0051091500232
2890,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,14.243690973835
2891,0,0,47,0,40,0,0,0,0,0,0,0,0,0,0,0,13.1599318779997
2892,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,13.3766836971667
2893,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,12.7883573308562
2894,0,0,43,0,41,0,0,0,0,0,0,0,0,0,0,0,12.973742878375
2895,0,0,43,0,38,0,0,0,0,0,0,0,0,0,0,0,13.3453059202378
2896,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,13.6549417884568
2897,0,0,41,0,38,0,0,0,0,0,0,0,0,0,0,0,13.7478325489225
2898,0,0,46,0,37,0,0,0,0,0,0,0,0,0,0,0,12.5712162496904
2899,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,13.5934355163338
2900,0,0,47,0,39,0,0,0,0,0,0,0,0,0,0,0,14.3365846106208
2901,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,14.5223718841926
2902,0,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,13.8101873355009
2903,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,12.4477473293079
2904,0,0,43,0,41,0,0,0,0,0,0,0,0,0,0,0,13.0360736956185
2905,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,12.2615803814714
2906,0,0,44,0,42,0,0,0,0,0,0,0,0,0,0,0,12.2925439682933
2907,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,13.8716868962101
2908,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,13.9645776566757
2909,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,14.2742135248947
2910,0,0,48,0,43,0,0,0,0,0,0,0,0,0,0,0,13.5306684831408
2911,0,0,45,0,40,0,0,0,0,0,0,0,0,0,0,0,13.8101873355009
2912,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,11.8594209629974
2913,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,12.4787118749032
2914,0,0,38,0,41,0,0,0,0,0,0,0,0,0,0,0,13.1289673324044
2915,0,0,46,0,35,0,0,0,0,0,0,0,0,0,0,0,13.8101873355009
2916,0,0,39,0,43,0,0,0,0,0,0,0,0,0,0,0,12.9741446044279
2917,0,0,47,0,42,0,0,0,0,0,0,0,0,0,0,0,14.5843009753832
2918,0,0,47,0,37,0,0,0,0,0,0,0,0,0,0,0,14.490958632648
2919,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,13.4072330938816
2920,0,0,42,0,36,0,0,0,0,0,0,0,0,0,0,0,14.1198327914538
2921,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,13.5310874411692
2922,0,0,47,0,36,0,0,0,0,0,0,0,0,0,0,0,13.5315064251432
2923,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,12.4787118749032
2924,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,12.9431800588326
2925,0,0,43,0,37,0,0,0,0,0,0,0,0,0,0,0,13.902650483032
2926,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,13.2214515729502
2927,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,13.2524151597721
2928,0,0,41,0,37,0,0,0,0,0,0,0,0,0,0,0,12.5712162496904
2929,0,0,47,0,43,0,0,0,0,0,0,0,0,0,0,0,13.6239782016349
2930,0,0,43,0,38,0,0,0,0,0,0,0,0,0,0,0,13.1904879861283
2931,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,12.7875654085519
2932,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,13.8712573923275
2933,0,0,45,0,40,0,0,0,0,0,0,0,0,0,0,0,13.2829674582779
2934,0,0,40,0,41,0,0,0,0,0,0,0,0,0,0,0,13.9955412434976
2935,0,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,13.2528255147856
2936,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,13.5624709707385
2937,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,13.3457191515715
2938,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,12.9122155132373
2939,0,0,43,0,42,0,0,0,0,0,0,0,0,0,0,0,13.0980027868091
2940,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,12.8193218764515
2941,0,0,41,0,38,0,0,0,0,0,0,0,0,0,0,0,14.4290314590042
2942,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,14.0265048303195
2943,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,12.6021798365123
2944,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,13.9955412434976
2945,0,0,46,0,41,0,0,0,0,0,0,0,0,0,0,0,13.5620510279911
2946,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,12.9431800588326
2947,0,0,42,0,38,0,0,0,0,0,0,0,0,0,0,0,12.0452082365691
2948,0,0,47,0,39,0,0,0,0,0,0,0,0,0,0,0,13.5934355163338
2949,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,13.1599318779997
2950,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,14.2746555194303
2951,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,14.3675491562161
2952,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,14.4294782474067
2953,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,13.2214515729502
2954,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,13.5005418795479
2955,0,0,43,0,37,0,0,0,0,0,0,0,0,0,0,0,13.2218609691903
2956,0,0,40,0,39,0,0,0,0,0,0,0,0,0,0,0,13.8411518810961
2957,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,13.9959746090726
2958,0,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,13.283378746594
2959,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,14.490958632648
2960,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,13.7478325489225
2961,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,12.756602780444
2962,0,0,46,0,37,0,0,0,0,0,0,0,0,0,0,0,13.1900795739542
2963,0,0,47,0,38,0,0,0,0,0,0,0,0,0,0,0,13.3139300863857
2964,0,0,47,0,39,0,0,0,0,0,0,0,0,0,0,0,12.9114159209834
2965,0,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,12.9427792915531
2966,0,0,44,0,38,0,0,0,0,0,0,0,0,0,0,0,13.5315064251432
2967,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,12.8502864220468
2968,0,0,45,0,38,0,0,0,0,0,0,0,0,0,0,0,12.5096764204985
2969,0,0,47,0,41,0,0,0,0,0,0,0,0,0,0,0,12.6025700572844
2970,0,0,48,0,36,0,0,0,0,0,0,0,0,0,0,0,13.1289673324044
2971,0,0,44,0,38,0,0,0,0,0,0,0,0,0,0,0,13.5620510279911
2972,0,0,47,0,41,0,0,0,0,0,0,0,0,0,0,0,13.7783695080038
2973,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,14.1507973370491
2974,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,13.4695773339526
2975,0,0,43,0,37,0,0,0,0,0,0,0,0,0,0,0,12.5096764204985
2976,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,13.4695773339526
2977,0,0,47,0,38,0,0,0,0,0,0,0,0,0,0,0,13.190896423595
2978,0,0,43,0,38,0,0,0,0,0,0,0,0,0,0,0,13.0980027868091
2979,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,13.4691602675254
2980,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,14.2742135248947
2981,0,0,46,0,43,0,0,0,0,0,0,0,0,0,0,0,13.747406879896
2982,0,0,43,0,41,0,0,0,0,0,0,0,0,0,0,0,13.7787961357444
2983,0,0,46,0,37,0,0,0,0,0,0,0,0,0,0,0,13.9336140698539
2984,0,0,41,0,37,0,0,0,0,0,0,0,0,0,0,0,13.0047064651969
2985,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,13.0975972256626
2986,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,13.1904879861283
2987,0,0,46,0,33,0,0,0,0,0,0,0,0,0,0,0,14.0574684171414
2988,0,0,44,0,36,0,0,0,0,0,0,0,0,0,0,0,13.8716868962101
2989,0,0,47,0,38,0,0,0,0,0,0,0,0,0,0,0,13.283378746594
2990,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,13.2528255147856
2991,0,0,42,0,37,0,0,0,0,0,0,0,0,0,0,0,14.5223718841926
2992,0,0,47,0,39,0,0,0,0,0,0,0,0,0,0,0,13.2218609691903
2993,0,0,46,0,37,0,0,0,0,0,0,0,0,0,0,0,12.7260341837999
2994,0,0,44,0,35,0,0,0,0,0,0,0,0,0,0,0,13.8716868962101
2995,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,13.0360736956185
2996,0,0,41,0,42,0,0,0,0,0,0,0,0,0,0,0,12.6021798365123
2997,0,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,13.6863291531197
2998,0,0,42,0,37,0,0,0,0,0,0,0,0,0,0,0,12.7573927852609
2999,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,13.4386127883573
3000,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,13.8721164266914
3001,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,13.1289673324044
3002,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,13.3766836971667
3003,0,0,40,0,39,0,0,0,0,0,0,0,0,0,0,0,12.4167827837126
3004,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,13.0051091500232
3005,0,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,13.8101873355009
3006,0,0,45,0,36,0,0,0,0,0,0,0,0,0,0,0,13.2528255147856
3007,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,12.9122155132373
3008,0,0,43,0,36,0,0,0,0,0,0,0,0,0,0,0,12.9431800588326
3009,0,0,44,0,43,0,0,0,0,0,0,0,0,0,0,0,13.5001238543473
3010,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,12.9427792915531
3011,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,14.4599950458261
3012,0,0,45,0,38,0,0,0,0,0,0,0,0,0,0,0,13.2214515729502
3013,0,0,47,0,38,0,0,0,0,0,0,0,0,0,0,0,13.8093321361117
3014,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,14.3980678721823
3015,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,13.2837900603809
3016,0,0,45,0,36,0,0,0,0,0,0,0,0,0,0,0,13.9955412434976
3017,0,0,45,0,40,0,0,0,0,0,0,0,0,0,0,0,13.1599318779997
3018,0,0,47,0,41,0,0,0,0,0,0,0,0,0,0,0,14.1817618826444
3019,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,13.3766836971667
3020,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,15.1416627960985
3021,0,0,48,0,38,0,0,0,0,0,0,0,0,0,0,0,13.2524151597721
3022,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,14.0574684171414
3023,0,0,45,0,33,0,0,0,0,0,0,0,0,0,0,0,12.2921633588259
3024,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,13.004303805307
3025,0,0,45,0,35,0,0,0,0,0,0,0,0,0,0,0,13.9022200204353
3026,0,0,43,0,41,0,0,0,0,0,0,0,0,0,0,0,13.2210422020621
3027,0,0,43,0,41,0,0,0,0,0,0,0,0,0,0,0,13.3453059202378
3028,0,0,47,0,40,0,0,0,0,0,0,0,0,0,0,0,14.4290314590042
3029,0,0,44,0,36,0,0,0,0,0,0,0,0,0,0,0,13.6244000619291
3030,0,0,45,0,38,0,0,0,0,0,0,0,0,0,0,0,14.0884320039633
3031,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,13.8407233093882
3032,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,14.7077037404013
3033,0,0,48,0,38,0,0,0,0,0,0,0,0,0,0,0,13.8716868962101
3034,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,12.3548536925221
3035,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,13.407648242762
3036,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,14.7081591577644
3037,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,13.0360736956185
3038,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,12.9122155132373
3039,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,13.407648242762
3040,0,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,14.0884320039633
3041,0,0,38,0,40,0,0,0,0,0,0,0,0,0,0,0,13.5001238543473
3042,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,13.1904879861283
3043,0,0,42,0,35,0,0,0,0,0,0,0,0,0,0,0,13.6235563674645
3044,0,0,44,0,42,0,0,0,0,0,0,0,0,0,0,0,13.9022200204353
3045,0,0,43,0,37,0,0,0,0,0,0,0,0,0,0,0,13.4992878816026
3046,0,0,47,0,38,0,0,0,0,0,0,0,0,0,0,0,12.8804532928755
3047,0,0,44,0,36,0,0,0,0,0,0,0,0,0,0,0,13.0666336388407
3048,0,0,43,0,37,0,0,0,0,0,0,0,0,0,0,0,13.6239782016349
3049,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,14.7386673272232
3050,0,0,46,0,36,0,0,0,0,0,0,0,0,0,0,0,13.7787961357444
3051,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,12.4787118749032
3052,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,12.3858182381174
3053,0,0,48,0,37,0,0,0,0,0,0,0,0,0,0,0,13.0975972256626
3054,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,13.25200483017
3055,0,0,45,0,34,0,0,0,0,0,0,0,0,0,0,0,14.0570331609747
3056,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,13.6239782016349
3057,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,14.3671042853604
3058,0,0,46,0,39,0,0,0,0,0,0,0,0,0,0,0,13.3147546059762
3059,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,12.5716055116891
3060,0,0,43,0,37,0,0,0,0,0,0,0,0,0,0,0,13.4386127883573
3061,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,13.4695773339526
3062,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,12.9741446044279
3063,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,13.0360736956185
3064,0,0,43,0,41,0,0,0,0,0,0,0,0,0,0,0,13.4072330938816
3065,0,0,44,0,35,0,0,0,0,0,0,0,0,0,0,0,13.283378746594
3066,0,0,46,0,37,0,0,0,0,0,0,0,0,0,0,0,13.3762695070597
3067,0,0,40,0,41,0,0,0,0,0,0,0,0,0,0,0,13.7168689621006
3068,0,0,43,0,38,0,0,0,0,0,0,0,0,0,0,0,12.5092890760466
3069,0,0,41,0,37,0,0,0,0,0,0,0,0,0,0,0,13.5310874411692
3070,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,13.7792227899056
3071,0,0,45,0,43,0,0,0,0,0,0,0,0,0,0,0,13.2837900603809
3072,0,0,43,0,42,0,0,0,0,0,0,0,0,0,0,0,14.2746555194303
3073,0,0,46,0,42,0,0,0,0,0,0,0,0,0,0,0,13.9030809722867
3074,0,0,43,0,41,0,0,0,0,0,0,0,0,0,0,0,13.3457191515715
3075,0,0,47,0,40,0,0,0,0,0,0,0,0,0,0,0,13.8101873355009
3076,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,13.5310874411692
3077,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,12.8185280366598
3078,0,0,46,0,42,0,0,0,0,0,0,0,0,0,0,0,14.3980678721823
3079,0,0,44,0,43,0,0,0,0,0,0,0,0,0,0,0,14.0884320039633
3080,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,13.5310874411692
3081,0,0,48,0,43,0,0,0,0,0,0,0,0,0,0,0,13.4381966807035
3082,0,0,43,0,37,0,0,0,0,0,0,0,0,0,0,0,13.7482582443103
3083,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,12.7573927852609
3084,0,0,41,0,39,0,0,0,0,0,0,0,0,0,0,0,13.2528255147856
3085,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,14.0579037002632
3086,0,0,45,0,44,0,0,0,0,0,0,0,0,0,0,0,13.3457191515715
3087,0,0,44,0,37,0,0,0,0,0,0,0,0,0,0,0,13.5315064251432
3088,0,0,46,0,38,0,0,0,0,0,0,0,0,0,0,0,13.283378746594
3089,0,0,41,0,36,0,0,0,0,0,0,0,0,0,0,0,14.3051771117166
3090,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,13.5001238543473
3091,0,0,44,0,38,0,0,0,0,0,0,0,0,0,0,0,13.1285608124845
3092,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,13.283378746594
3093,0,0,46,0,35,0,0,0,0,0,0,0,0,0,0,0,13.0047064651969
3094,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,14.2127264282397
3095,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,14.3985137018114
3096,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,13.3457191515715
3097,0,0,41,0,39,0,0,0,0,0,0,0,0,0,0,0,12.6021798365123
3098,0,0,47,0,42,0,0,0,0,0,0,0,0,0,0,0,11.6423086450334
3099,0,0,47,0,42,0,0,0,0,0,0,0,0,0,0,0,14.5223718841926
3100,0,0,41,0,37,0,0,0,0,0,0,0,0,0,0,0,13.6549417884568
3101,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,12.8808521179093
3102,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,13.0356700520188
3103,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,13.8097597225663
3104,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,13.1904879861283
3105,0,0,43,0,37,0,0,0,0,0,0,0,0,0,0,0,13.6239782016349
3106,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,14.3985137018114
3107,0,0,45,0,40,0,0,0,0,0,0,0,0,0,0,0,13.717293698715
3108,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,12.7573927852609
3109,0,0,45,0,38,0,0,0,0,0,0,0,0,0,0,0,13.5005418795479
3110,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,14.3675491562161
3111,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,12.695070596978
3112,0,0,45,0,36,0,0,0,0,0,0,0,0,0,0,0,13.5310874411692
3113,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,14.5533364297879
3114,0,0,42,0,41,0,0,0,0,0,0,0,0,0,0,0,12.5716055116891
3115,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,13.5005418795479
3116,0,0,48,0,39,0,0,0,0,0,0,0,0,0,0,0,12.7264282396656
3117,0,0,44,0,38,0,0,0,0,0,0,0,0,0,0,0,14.1507973370491
3118,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,14.2127264282397
3119,0,0,38,0,40,0,0,0,0,0,0,0,0,0,0,0,13.7787961357444
3120,0,0,43,0,38,0,0,0,0,0,0,0,0,0,0,0,14.0884320039633
3121,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,14.0265048303195
3122,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,14.3980678721823
3123,0,0,47,0,41,0,0,0,0,0,0,0,0,0,0,0,13.2214515729502
3124,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,14.5533364297879
3125,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,12.7883573308562
3126,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,13.7482582443103
3127,0,0,45,0,43,0,0,0,0,0,0,0,0,0,0,0,13.6553646075244
3128,0,0,46,0,38,0,0,0,0,0,0,0,0,0,0,0,13.1599318779997
3129,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,13.5934355163338
3130,0,0,44,0,43,0,0,0,0,0,0,0,0,0,0,0,14.5838493931137
3131,0,0,44,0,38,0,0,0,0,0,0,0,0,0,0,0,13.9645776566757
3132,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,13.593014614813
3133,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,13.7482582443103
3134,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,12.9122155132373
3135,0,0,44,0,38,0,0,0,0,0,0,0,0,0,0,0,12.2000309645456
3136,0,0,43,0,39,0,0,0,0,0,0,0,0,0,0,0,13.9959746090726
3137,0,0,44,0,42,0,0,0,0,0,0,0,0,0,0,0,12.8502864220468
3138,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,13.5934355163338
3139,0,0,41,0,40,0,0,0,0,0,0,0,0,0,0,0,14.181322764429
3140,0,0,40,0,37,0,0,0,0,0,0,0,0,0,0,0,12.7256401523361
3141,0,0,43,0,41,0,0,0,0,0,0,0,0,0,0,0,13.2210422020621
3142,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,13.7164442517881
3143,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,13.5616311112487
3144,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,13.1285608124845
3145,0,0,42,0,38,0,0,0,0,0,0,0,0,0,0,0,13.1285608124845
3146,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,13.6239782016349
3147,0,0,38,0,36,0,0,0,0,0,0,0,0,0,0,0,13.717293698715
3148,0,0,45,0,38,0,0,0,0,0,0,0,0,0,0,0,14.7081591577644
3149,0,0,38,0,35,0,0,0,0,0,0,0,0,0,0,0,13.9030809722867
3150,0,0,46,0,33,0,0,0,0,0,0,0,0,0,0,0,13.4072330938816
3151,0,0,45,0,38,0,0,0,0,0,0,0,0,0,0,0,12.4783254892247
3152,0,0,44,0,38,0,0,0,0,0,0,0,0,0,0,0,13.6854816236802
3153,0,0,47,0,38,0,0,0,0,0,0,0,0,0,0,0,13.8712573923275
3154,0,0,45,0,37,0,0,0,0,0,0,0,0,0,0,0,14.0574684171414
3155,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,13.1904879861283
3156,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,13.8716868962101
3157,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,13.2524151597721
3158,0,0,45,0,39,0,0,0,0,0,0,0,0,0,0,0,12.5092890760466
3159,0,0,46,0,42,0,0,0,0,0,0,0,0,0,0,0,13.8411518810961
3160,0,0,40,0,38,0,0,0,0,0,0,0,0,0,0,0,13.5005418795479
3161,0,0,40,0,39,0,0,0,0,0,0,0,0,0,0,0,13.190896423595
3162,0,0,45,0,43,0,0,0,0,0,0,0,0,0,0,0,14.0579037002632
3163,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,13.4695773339526
3164,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,14.1193955907852
3165,0,0,48,0,38,0,0,0,0,0,0,0,0,0,0,0,13.9641452766511
3166,0,0,42,0,37,0,0,0,0,0,0,0,0,0,0,0,13.4381966807035
3167,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,14.3980678721823
3168,0,0,41,0,39,0,0,0,0,0,0,0,0,0,0,0,12.881250967642
3169,0,0,46,0,38,0,0,0,0,0,0,0,0,0,0,0,13.0360736956185
3170,0,0,41,0,38,0,0,0,0,0,0,0,0,0,0,0,13.4695773339526
3171,0,0,48,0,39,0,0,0,0,0,0,0,0,0,0,0,13.4381966807035
3172,0,0,46,0,42,0,0,0,0,0,0,0,0,0,0,0,13.5001238543473
3173,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,13.7478325489225
3174,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,13.3143423334159
3175,0,0,44,0,41,0,0,0,0,0,0,0,0,0,0,0,13.7168689621006
3176,0,0,46,0,36,0,0,0,0,0,0,0,0,0,0,0,13.7482582443103
3177,0,0,45,0,40,0,0,0,0,0,0,0,0,0,0,0,13.0356700520188
3178,0,0,42,0,35,0,0,0,0,0,0,0,0,0,0,0,13.5001238543473
3179,0,0,44,0,40,0,0,0,0,0,0,0,0,0,0,0,12.8502864220468
3180,0,0,45,0,40,0,0,0,0,0,0,0,0,0,0,0,13.5624709707385
3181,0,0,39,0,39,0,0,0,0,0,0,0,0,0,0,0,13.3766836971667
3182,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,13.7478325489225
3183,0,0,44,0,38,0,0,0,0,0,0,0,0,0,0,0,13.4691602675254
3184,0,0,45,0,42,0,0,0,0,0,0,0,0,0,0,0,13.6244000619291
3185,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,12.1071373277597
3186,0,0,42,0,40,0,0,0,0,0,0,0,0,0,0,0,11.7665273262115
3187,0,0,46,0,41,0,0,0,0,0,0,0,0,0,0,0,13.8721164266914
3188,0,0,44,0,39,0,0,0,0,0,0,0,0,0,0,0,13.6863291531197
3189,0,0,44,0,42,0,0,0,0,0,0,0,0,0,0,0,14.3985137018114
3190,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,13.8097597225663
3191,0,0,42,0,39,0,0,0,0,0,0,0,0,0,0,0,13.1595243993064
3192,0,0,45,0,41,0,0,0,0,0,0,0,0,0,0,0,12.9427792915531
3193,0,0,46,0,38,0,0,0,0,0,0,0,0,0,0,0,14.0574684171414
3194,0,0,45,0,40,0,0,0,0,0,0,0,0,0,0,0,13.902650483032
3195,0,0,45,0,40,0,0,0,0,0,0,0,0,0,0,0,14.1503591776071
3196,0,0,43,0,40,0,0,0,0,0,0,0,0,0,0,0,14.0269391546679
